"Year","Country_of_origin","Country of asylum","Refugees",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2020,"United Arab Emirates",-,181,181,0,0,0,0,0,,0
2020,Uganda,-,7442,11742,0,0,0,0,7,,2351313
2020,Ukraine,-,35156,21426,0,734000,0,0,1620005,,0
2020,Uruguay,-,15,435,0,0,0,0,0,,0
2020,"United States of America",-,349,2491,0,0,0,0,7,,0
2020,Uzbekistan,-,3112,5171,0,0,0,0,0,,0
2020,Vanuatu,-,0,158,0,0,0,0,0,,0
2020,"Holy See",-,0,12,0,0,0,0,0,,0
2020,"Saint Vincent and the Grenadines",-,742,38,0,0,0,0,0,,0
2020,"Venezuela (Bolivarian Republic of)",-,171112,851265,0,0,0,0,1112517,3862102,0
2020,Samoa,-,0,133,0,0,0,0,0,,0
2020,"Western Sahara",-,116925,1038,0,0,0,0,5,,0
2020,Yemen,-,32433,34870,0,4002012,10788,0,28,,0
2020,Zambia,-,252,475,0,0,0,0,5,,0
2020,Zimbabwe,-,8575,14614,280,0,0,0,132,,0
2020,Stateless,-,53725,5565,0,0,0,4179331,13806,,0
2020,Tibetan,-,12561,0,0,0,0,0,7,,0
2020,Anguilla,-,0,5,0,0,0,0,0,,0
2020,Guadeloupe,-,0,86,0,0,0,0,0,,0
2020,"Curacao ",-,35,0,0,0,0,0,0,,0
2020,"Unknown ",-,184067,108800,0,0,0,0,34456,,0
2021,Afghanistan,-,2712869,262860,1429,3457744,791000,0,93827,,494710
2021,Albania,-,19847,22331,0,0,0,0,0,,0
2021,Algeria,-,6003,6871,0,0,0,0,33,,0
2021,Andorra,-,0,5,0,0,0,0,0,,0
2021,Angola,-,11403,12692,5,0,0,0,19792,,0
2021,"Antigua and Barbuda",-,105,55,0,0,0,0,0,,0
2021,Egypt,-,27498,21016,0,0,0,0,82,,0
2021,Argentina,-,124,1774,0,0,0,0,5,,0
2021,Armenia,-,12255,9291,0,0,0,0,0,,0
2021,Australia,-,16,21,0,0,0,0,0,,0
2021,Austria,-,23,5,0,0,0,0,0,,0
2021,Azerbaijan,-,39478,5235,0,654839,0,0,0,,0
2021,Bahrain,-,416,137,0,0,0,0,0,,0
2021,Barbados,-,265,91,0,0,0,0,0,,0
2021,Burundi,-,323635,52171,66073,19176,2687,0,5156,,0
2021,Belgium,-,29,89,0,0,0,0,5,,0
2021,Benin,-,730,1382,0,0,0,0,0,,0
2021,Bangladesh,-,22672,65495,0,0,0,0,507,,174850
2021,Bahamas,-,736,658,0,0,0,0,0,,0
2021,Bhutan,-,6702,487,0,0,0,0,0,,0
2021,"Burkina Faso",-,20209,5585,0,1579976,0,0,13079,,0
2021,Belarus,-,4632,6799,0,0,0,0,0,,0
2021,"Bolivia (Plurinational State of)",-,549,1830,0,0,0,0,0,,0
2021,Botswana,-,122,213,0,0,0,0,0,,0
2021,Brazil,-,1954,26440,0,0,0,0,0,,26596
2021,"Brunei Darussalam",-,0,5,0,0,0,0,0,,0
2021,"Bosnia and Herzegovina",-,18189,1631,0,96305,0,0,181,,0
2021,Bulgaria,-,455,340,0,0,0,0,5,,0
2021,Belize,-,81,369,0,0,0,0,0,,0
2021,Cambodia,-,12072,893,0,0,0,0,0,,0
2021,Canada,-,60,126,0,0,0,0,0,,0
2021,"Central African Rep.",-,737658,14283,5579,691791,371285,0,2284,,0
2021,"Cayman Islands",-,5,0,0,0,0,0,0,,0
2021,Chad,-,11771,7572,8,406573,0,0,107029,,0
2021,China,-,170222,118476,0,0,0,0,10,,0
2021,Chile,-,987,9058,0,0,0,0,0,,0
2021,Cameroon,-,125477,22151,0,933138,53095,0,22,,0
2021,Congo,-,14253,12795,5,134430,0,0,84,,0
2021,"Dem. Rep. of the Congo",-,908401,148099,715,5407840,1041368,0,15343,,0
2021,Comoros,-,1670,1833,0,0,0,0,0,,0
2021,Colombia,-,115792,80705,7,6766002,0,0,504338,,741889
2021,"Costa Rica",-,235,989,0,0,0,0,0,,1863
2021,Cuba,-,11534,71590,0,0,0,0,13664,,0
2021,"Cabo Verde",-,10,273,0,0,0,0,0,,0
2021,Cyprus,-,5,15,0,0,0,0,0,,0
2021,Czechia,-,758,161,0,0,0,0,0,,0
2021,Denmark,-,8,25,0,0,0,0,0,,0
2021,Djibouti,-,2607,994,0,0,0,0,0,,1301
2021,Dominica,-,54,124,0,0,0,0,0,,0
2021,"Dominican Rep.",-,635,4642,0,0,0,0,0,,0
2021,Ecuador,-,1825,27286,0,0,0,0,0,,0
2021,"Equatorial Guinea",-,168,235,0,0,0,0,0,,0
2021,Eritrea,-,511911,77188,0,0,0,0,10538,,0
2021,Estonia,-,271,48,0,0,0,0,0,,0
2021,Ethiopia,-,149130,139211,1082,3646267,1548421,0,3918,,84953
2021,"French Guiana",-,0,96,0,0,0,0,0,,0
2021,Fiji,-,414,2997,0,0,0,0,0,,0
2021,Finland,-,5,0,0,0,0,0,0,,0
2021,France,-,38,280,0,0,0,0,0,,0
2021,Gabon,-,620,902,0,0,0,0,0,,0
2021,Gambia,-,11042,5731,0,0,0,0,59,,0
2021,Palestinian,-,103581,9645,0,0,0,0,1109,,0
2021,"United Kingdom of Great Britain and Northern Ireland",-,101,277,0,0,0,0,0,,0
2021,Georgia,-,9754,16648,0,290156,0,0,0,,0
2021,Germany,-,59,248,0,0,0,0,0,,0
2021,Ghana,-,14251,9177,0,0,0,0,17,,0
2021,Guinea-Bissau,-,2039,2546,0,0,0,0,0,,0
2021,Greece,-,87,171,0,0,0,0,0,,0
2021,Grenada,-,52,97,0,0,0,0,0,,0
2021,Guatemala,-,26927,160428,0,0,0,0,149455,,406161
2021,Guinea,-,34403,26458,0,0,0,0,140,,0
2021,Guyana,-,285,856,0,0,0,0,0,,5892
2021,Haiti,-,29454,135565,0,0,0,0,19385,,0
2021,"China, Hong Kong SAR",-,96,816,0,0,0,0,0,,0
2021,Honduras,-,51687,169994,0,247090,0,0,48926,,0
2021,Croatia,-,18083,51,0,0,0,0,214,,0
2021,Hungary,-,4653,608,0,0,0,0,0,,0
2021,Iceland,-,5,7,0,0,0,0,0,,0
2021,"Cote Ivoire",-,39940,32608,22500,0,0,0,152,,0
2021,India,-,14230,78360,0,0,0,0,255,,0
2021,Indonesia,-,13962,5872,0,0,0,0,276,,0
2021,Ireland,-,5,141,0,0,0,0,0,,0
2021,"Iran (Islamic Rep. of)",-,142994,68940,0,0,0,0,287,,0
2021,Iraq,-,343899,254454,1079,1186556,120678,0,30456,,0
2021,Israel,-,453,807,0,0,0,0,0,,0
2021,Italy,-,61,639,0,0,0,0,0,,0
2021,Jamaica,-,2419,2305,0,0,0,0,0,,0
2021,Jordan,-,2981,5795,0,0,0,0,873,,0
2021,Japan,-,39,134,0,0,0,0,0,,0
2021,Kazakhstan,-,3198,5925,0,0,0,0,0,,0
2021,Kenya,-,7529,9727,5,0,0,0,5,,154150
2021,Kyrgyzstan,-,3035,2785,0,0,0,0,0,,0
2021,Kiribati,-,0,5,0,0,0,0,0,,0
2021,"Rep. of Korea",-,117,893,0,0,0,0,0,,0
2021,"Dem. People's Rep. of Korea",-,528,108,0,0,0,0,0,,0
2021,Kuwait,-,1702,1857,0,0,0,0,5,,0
2021,"Lao People's Dem. Rep.",-,6778,474,0,0,0,0,0,,0
2021,Liberia,-,5384,3090,0,0,0,0,46,,0
2021,Libya,-,19090,5717,0,179047,107834,0,50,,0
2021,"Saint Lucia",-,457,91,0,0,0,0,0,,0
2021,Lebanon,-,6061,8873,0,0,0,0,11663,,0
2021,Lesotho,-,6,41,0,0,0,0,0,,0
2021,Liechtenstein,-,5,5,0,0,0,0,0,,0
2021,"Sri Lanka",-,151112,12209,112,8767,16519,0,16,,0
2021,Lithuania,-,54,114,0,0,0,0,0,,0
2021,Latvia,-,122,120,0,0,0,0,0,,0
2021,"China, Macao SAR",-,0,34,0,0,0,0,0,,0
2021,Madagascar,-,425,373,0,0,0,0,10,,0
2021,Mauritania,-,39279,8705,0,0,0,0,0,,0
2021,"North Macedonia",-,1842,3982,0,116,0,0,5,,0
2021,"Rep. of Moldova",-,2190,6881,0,0,0,0,0,,0
2021,Maldives,-,80,21,0,0,0,0,0,,0
2021,Mexico,-,16403,117936,0,0,0,0,0,,0
2021,"Marshall Islands",-,7,0,0,0,0,0,0,,0
2021,Mali,-,183392,24287,1731,350110,76926,0,26,,0
2021,Malaysia,-,1182,20855,0,0,0,0,0,,0
2021,Malawi,-,513,2018,0,0,0,0,0,,0
2021,Mongolia,-,2508,4673,0,0,0,0,5,,0
2021,Morocco,-,5385,12632,0,0,0,0,99,,0
2021,Mozambique,-,90,8720,0,744949,0,0,9,,0
2021,Malta,-,7,5,0,0,0,0,0,,0
2021,Montenegro,-,623,809,0,0,0,0,0,,0
2021,Mauritius,-,198,351,0,0,0,0,0,,0
2021,Myanmar,-,1177327,43878,0,671011,130432,0,198,,0
2021,Namibia,-,441,915,7,0,0,0,40,,0
2021,Nepal,-,7029,11329,0,0,0,0,363,,0
2021,"Netherlands (Kingdom of the)",-,58,93,0,0,0,0,0,,0
2021,Niger,-,21901,2686,0,224016,0,0,37305,,0
2021,Nicaragua,-,11041,164019,0,0,0,0,29390,,0
2021,Nigeria,-,383660,83105,16951,3084916,205201,0,18,,0
2021,Niue,-,11,0,0,0,0,0,0,,0
2021,Norway,-,5,23,0,0,0,0,0,,0
2021,Nauru,-,5,16,0,0,0,0,0,,0
2021,"New Zealand",-,33,69,0,0,0,0,0,,0
2021,Oman,-,53,71,0,0,0,0,0,,0
2021,Pakistan,-,132818,56687,5,98898,0,0,6344,,1224393
2021,Panama,-,118,512,0,0,0,0,0,,14521
2021,Paraguay,-,125,1102,0,0,0,0,0,,0
2021,Peru,-,3521,9046,0,0,0,0,0,,500353
2021,Philippines,-,521,5525,0,105214,181317,0,183651,,0
2021,"Papua New Guinea",-,507,636,0,24000,0,0,0,,0
2021,Poland,-,887,1056,0,0,0,0,0,,0
2021,Portugal,-,26,439,0,0,0,0,0,,0
2021,Qatar,-,47,35,0,0,0,0,0,,0
2021,Romania,-,1417,4452,0,0,0,0,0,,0
2021,"South Africa",-,643,3556,0,0,0,0,6,,0
2021,"Russian Federation",-,68547,42959,0,0,0,0,0,,0
2021,Rwanda,-,248219,23523,1999,0,0,0,13564,,8165
2021,"El Salvador",-,52041,153246,0,71500,0,0,55583,,391
2021,"Saudi Arabia",-,2167,1541,0,0,0,0,32,,0
2021,"Serbia and Kosovo: S/RES/1244 (1999)",-,31735,6708,14,211823,359,0,138,,0
2021,Senegal,-,15129,17466,0,0,0,0,0,,0
2021,Seychelles,-,14,0,0,0,0,0,0,,0
2021,Singapore,-,34,100,0,0,0,0,0,,0
2021,"Sierra Leone",-,6615,5685,0,0,0,0,5,,0
2021,"Solomon Islands",-,38,314,0,1000,0,0,0,,0
2021,Somalia,-,776678,59605,2781,2967500,544249,0,47,,0
2021,Spain,-,55,423,0,0,0,0,0,,0
2021,"Viet Nam",-,317737,10345,0,0,0,0,68,,0
2021,"Saint Kitts and Nevis",-,47,32,0,0,0,0,0,,0
2021,"Sao Tome and Principe",-,6,25,0,0,0,0,0,,0
2021,Sudan,-,825290,75164,33,3036590,0,0,301,,0
2021,Suriname,-,22,118,0,0,0,0,0,,0
2021,"South Sudan",-,2362759,5037,270220,2017236,0,0,74,,250000
2021,Slovakia,-,1426,171,0,0,0,0,0,,0
2021,Slovenia,-,17,10,0,0,0,0,0,,0
2021,Eswatini,-,165,80,0,0,0,0,10,,0
2021,Sweden,-,9,43,0,0,0,0,0,,0
2021,Switzerland,-,0,21,0,0,0,0,0,,0
2021,"Syrian Arab Rep.",-,6848865,139754,36486,6865308,74251,0,3132,,0
2021,"United Rep. of Tanzania",-,752,1841,0,0,0,0,33,,0
2021,"Turks and Caicos Islands",-,14,5,0,0,0,0,0,,0
2021,Thailand,-,181,3230,0,0,0,0,0,,0
2021,Tajikistan,-,2412,2023,0,0,0,0,0,,0
2021,Turkmenistan,-,563,722,0,0,0,0,0,,0
2021,Timor-Leste,-,11,368,0,0,0,0,0,,0
2021,Togo,-,7985,2984,6,0,0,0,25,,0
2021,Tonga,-,28,816,0,0,0,0,0,,0
2021,"Trinidad and Tobago",-,285,508,0,0,0,0,590,,4605
2021,Tunisia,-,2201,4012,0,0,0,0,9,,0
2021,Türkiye,-,105019,46327,0,0,0,0,122,,0
2021,"United Arab Emirates",-,160,215,0,0,0,0,0,,0
2021,Uganda,-,7887,11824,5,0,0,0,10,,2428906
2021,Ukraine,-,27562,19426,0,854000,0,0,1424805,,0
2021,Uruguay,-,45,648,0,0,0,0,0,,0
2021,"United States of America",-,426,1662,0,0,0,0,6,,0
2021,Uzbekistan,-,3014,4946,0,0,0,0,0,,0
2021,Vanuatu,-,0,172,0,0,0,0,0,,0
2021,"Holy See",-,0,12,0,0,0,0,0,,0
2021,"Saint Vincent and the Grenadines",-,467,85,0,0,0,0,0,,0
2021,"Venezuela (Bolivarian Republic of)",-,199202,971106,0,0,0,0,1389980,4406432,0
2021,Samoa,-,5,160,0,0,0,0,0,,0
2021,"Western Sahara",-,117041,689,0,0,0,0,5,,0
2021,Yemen,-,37615,35462,219,4288739,0,0,23,,0
2021,Zambia,-,255,489,0,0,0,0,5,,0
2021,Zimbabwe,-,8115,13513,178,0,0,0,137,,0
2021,Stateless,-,56534,5191,0,0,0,4338192,16192,,0
2021,Tibetan,-,12593,0,0,0,0,0,0,,0
2021,Anguilla,-,0,5,0,0,0,0,0,,0
2021,Aruba,-,0,0,0,0,0,0,0,,6000
2021,Guadeloupe,-,0,88,0,0,0,0,0,,0
2021,"Curacao ",-,35,0,0,0,0,0,0,,5226
2021,"Unknown ",-,100632,53367,0,0,0,0,7439,,196208
2022,Afghanistan,-,5661717,294493,6506,3254002,236166,0,90663,,878451
2022,Albania,-,20865,34406,0,0,0,0,0,,0
2022,Algeria,-,7734,8923,0,0,0,0,107,,0
2022,Andorra,-,5,5,0,0,0,0,0,,0
2022,Angola,-,12021,16523,17,0,0,0,13315,,0
2022,"Antigua and Barbuda",-,58,58,0,0,0,0,0,,0
2022,Egypt,-,24390,27834,0,0,0,0,162,,0
2022,Argentina,-,194,2271,0,0,0,0,5,,0
2022,Armenia,-,14868,13474,0,0,0,0,5,,0
2022,Australia,-,36,25,0,0,0,0,0,,0
2022,Austria,-,41,17,0,0,0,0,0,,0
2022,Azerbaijan,-,42116,5726,0,658793,0,0,0,,0
2022,Bahrain,-,312,158,0,0,0,0,0,,0
2022,Barbados,-,231,226,0,0,0,0,0,,0
2022,Burundi,-,320702,56399,21794,8495,0,0,6149,,0
2022,Belgium,-,28,86,0,0,0,0,0,,0
2022,Benin,-,811,1407,0,0,0,0,0,,0
2022,Bangladesh,-,23935,61298,5,0,0,0,39,,174850
2022,Bahamas,-,781,1210,0,0,0,0,0,,0
2022,Bhutan,-,6688,465,0,0,0,0,0,,0
2022,"Burkina Faso",-,29914,35535,0,1882391,0,0,0,,0
2022,Belarus,-,11598,8396,0,0,0,0,0,,0
2022,"Bolivia (Plurinational State of)",-,578,2324,0,0,0,0,0,,0
2022,Botswana,-,81,686,0,0,0,0,28,,0
2022,Brazil,-,2740,49183,0,0,0,0,3574,,0
2022,"Brunei Darussalam",-,0,14,0,0,0,0,0,,0
2022,"Bosnia and Herzegovina",-,19466,1500,0,96305,0,0,9,,0
2022,Bulgaria,-,790,356,0,0,0,0,5,,0
2022,Belize,-,65,481,0,0,0,0,0,,0
2022,Cambodia,-,11700,978,0,0,0,0,0,,0
2022,Canada,-,186,218,0,0,0,0,0,,0
2022,"Central African Rep.",-,748344,14291,5703,515665,404628,0,2246,,0
2022,"Cayman Islands",-,5,0,0,0,0,0,0,,0
2022,Chad,-,12811,7091,8,381289,0,0,101667,,0
2022,China,-,161366,116338,0,0,0,0,150,,0
2022,Chile,-,1500,11879,0,0,0,0,2126,,0
2022,Cameroon,-,147352,21927,30758,989079,38159,0,8,,0
2022,Congo,-,13331,9580,5,26875,0,0,98,,0
2022,"Dem. Rep. of the Congo",-,932680,135099,11253,5541021,1216942,0,16813,,0
2022,Comoros,-,1900,792,0,0,0,0,0,,0
2022,Colombia,-,109012,144210,6,6834492,0,0,561879,,1102358
2022,"Costa Rica",-,275,1279,0,0,0,0,0,,3051
2022,Cuba,-,14676,240994,0,0,0,0,146305,,0
2022,"Cabo Verde",-,20,256,0,0,0,0,0,,0
2022,Cyprus,-,0,31,0,0,0,0,0,,0
2022,Czechia,-,604,228,0,0,0,0,0,,0
2022,Denmark,-,0,35,0,0,0,0,0,,0
2022,Djibouti,-,1706,1187,0,0,0,0,0,,640
2022,Dominica,-,57,162,0,0,0,0,0,,0
2022,"Dominican Rep.",-,719,6996,0,0,0,0,0,,0
2022,Ecuador,-,3205,40358,0,0,0,0,25335,,0
2022,"Equatorial Guinea",-,361,243,0,0,0,0,0,,0
2022,Eritrea,-,512674,79010,0,0,0,0,9399,,0
2022,Estonia,-,45,61,0,0,0,0,0,,0
2022,Ethiopia,-,149603,121362,288,2730000,1880000,0,4902,,596148
2022,"French Guiana",-,11,155,0,0,0,0,0,,0
2022,Fiji,-,336,3317,0,0,0,0,0,,0
2022,Finland,-,0,15,0,0,0,0,0,,0
2022,France,-,65,405,0,0,0,0,0,,0
2022,"Micronesia (Federated States of)",-,0,5,0,0,0,0,0,,0
2022,Gabon,-,772,717,0,0,0,0,0,,0
2022,Gambia,-,10698,4854,0,0,0,0,0,,0
2022,Palestinian,-,104307,11295,0,0,0,0,2556,,0
2022,"United Kingdom of Great Britain and Northern Ireland",-,237,408,0,0,0,0,0,,0
2022,Georgia,-,13389,29166,0,292856,0,0,0,,0
2022,Germany,-,162,539,0,0,0,0,0,,0
2022,Ghana,-,14949,8783,0,0,0,0,0,,0
2022,Guinea-Bissau,-,2037,2291,0,0,0,0,0,,0
2022,Greece,-,125,194,0,0,0,0,0,,0
2022,Grenada,-,51,116,0,0,0,0,0,,0
2022,Guatemala,-,30259,166901,0,0,0,0,133563,,406161
2022,Guinea,-,35244,25242,0,0,0,0,0,,0
2022,Guyana,-,250,929,0,0,0,0,0,,4200
2022,Haiti,-,30307,177978,0,0,0,0,31890,,0
2022,"China, Hong Kong SAR",-,177,985,0,0,0,0,0,,0
2022,Honduras,-,64785,195584,0,247090,0,0,55349,,0
2022,Croatia,-,17698,74,5,0,0,0,18,,0
2022,Hungary,-,1953,1327,0,0,0,0,0,,0
2022,Iceland,-,0,13,0,0,0,0,0,,0
2022,"Cote Ivoire",-,25148,22037,21304,0,0,0,117,,0
2022,India,-,20828,100389,0,0,0,0,496,,0
2022,Indonesia,-,11761,10017,0,0,0,0,1143,,0
2022,Ireland,-,13,189,0,0,0,0,0,,0
2022,"Iran (Islamic Rep. of)",-,122764,69237,6,0,0,0,58,,0
2022,Iraq,-,287446,228961,370,1168619,30138,0,28805,,0
2022,Israel,-,902,813,0,0,0,0,0,,0
2022,Italy,-,151,670,0,0,0,0,0,,0
2022,Jamaica,-,1858,3345,0,0,0,0,0,,0
2022,Jordan,-,3550,5667,0,0,0,0,1293,,0
2022,Japan,-,64,152,0,0,0,0,0,,0
2022,Kazakhstan,-,3666,8182,5,0,0,0,0,,0
2022,Kenya,-,7595,10209,0,0,0,0,5,,401356
2022,Kyrgyzstan,-,3297,4412,0,0,0,0,0,,0
2022,Kiribati,-,0,30,0,0,0,0,0,,0
2022,"Rep. of Korea",-,132,880,0,0,0,0,0,,0
2022,"Dem. People's Rep. of Korea",-,267,127,0,0,0,0,0,,0
2022,Kuwait,-,1981,2898,0,0,0,0,5,,0
2022,"Lao People's Dem. Rep.",-,6653,476,0,0,0,0,0,,0
2022,Liberia,-,5156,3093,0,0,0,0,341,,0
2022,Libya,-,17811,6076,0,161613,22376,0,28,,0
2022,"Saint Lucia",-,94,122,0,0,0,0,0,,0
2022,Lebanon,-,6794,10289,0,0,0,0,18671,,0
2022,Lesotho,-,12,24,0,0,0,0,6,,0
2022,Liechtenstein,-,5,5,0,0,0,0,0,,0
2022,"Sri Lanka",-,148144,15169,369,8540,227,0,6,,0
2022,Lithuania,-,77,128,0,0,0,0,0,,0
2022,Luxembourg,-,5,0,0,0,0,0,0,,0
2022,Latvia,-,112,172,0,0,0,0,0,,0
2022,"China, Macao SAR",-,10,48,0,0,0,0,0,,0
2022,Madagascar,-,494,567,0,0,0,0,18,,0
2022,Mauritania,-,36928,8558,0,0,0,0,0,,0
2022,"North Macedonia",-,1862,5185,0,0,0,0,5,,0
2022,"Rep. of Moldova",-,4799,7006,0,0,0,0,5,,0
2022,Maldives,-,82,22,0,0,0,0,0,,0
2022,Mexico,-,17635,126428,0,262411,0,0,5,,0
2022,Mali,-,225726,12360,645,379932,64642,0,10,,0
2022,Malaysia,-,1359,19764,0,0,0,0,0,,0
2022,Malawi,-,499,1169,0,0,0,0,0,,0
2022,Mongolia,-,2413,4940,0,0,0,0,6,,0
2022,Morocco,-,10435,18121,0,0,0,0,1369,,0
2022,Mozambique,-,109,8581,0,1028743,270502,0,50,,0
2022,Malta,-,0,10,0,0,0,0,0,,0
2022,Montenegro,-,612,955,0,0,0,0,0,,0
2022,Mauritius,-,208,428,0,0,0,0,0,,0
2022,Myanmar,-,1251618,48701,0,1504848,325206,0,321,,0
2022,Namibia,-,317,1444,0,0,0,0,40,,0
2022,Nepal,-,7329,13004,0,0,0,0,517,,0
2022,"Netherlands (Kingdom of the)",-,56,140,0,0,0,0,0,,0
2022,Niger,-,21946,2759,0,376809,0,0,37596,,0
2022,Nicaragua,-,16087,277663,0,0,0,0,65724,,0
2022,Nigeria,-,391120,83402,19693,3286881,139622,0,13,,0
2022,Niue,-,11,7,0,0,0,0,0,,0
2022,Norway,-,5,15,0,0,0,0,0,,0
2022,Nauru,-,5,19,0,0,0,0,0,,0
2022,"New Zealand",-,48,32,0,0,0,0,0,,0
2022,Oman,-,59,99,0,0,0,0,0,,0
2022,Pakistan,-,112357,59126,5,0,98898,0,37979,,1224393
2022,Panama,-,140,1017,0,0,0,0,0,,96800
2022,Paraguay,-,139,1202,0,0,0,0,0,,0
2022,Peru,-,4021,24294,0,0,0,0,3299,,617687
2022,Philippines,-,586,5492,0,98094,118120,0,183184,,0
2022,Palau,-,5,0,0,0,0,0,0,,0
2022,"Papua New Guinea",-,610,610,0,90634,0,0,0,,0
2022,Poland,-,971,1044,0,0,0,0,0,,0
2022,Portugal,-,55,448,0,0,0,0,0,,0
2022,Qatar,-,40,128,0,0,0,0,0,,0
2022,Romania,-,3959,6200,0,0,0,0,0,,0
2022,"South Africa",-,784,3474,0,0,0,0,6,,0
2022,"Russian Federation",-,80093,66373,0,0,0,0,27145,,0
2022,Rwanda,-,249753,17886,2547,0,0,0,12426,,11972
2022,"El Salvador",-,58621,148758,0,71500,0,0,53504,,85061
2022,"Saudi Arabia",-,1942,2537,0,0,0,0,31,,0
2022,"Serbia and Kosovo: S/RES/1244 (1999)",-,30677,6668,21,210308,191,0,32,,0
2022,Senegal,-,13108,17358,0,0,0,0,0,,0
2022,Seychelles,-,9,5,0,0,0,0,0,,0
2022,Singapore,-,33,117,0,0,0,0,0,,0
2022,"Sierra Leone",-,6939,6226,5,0,0,0,0,,0
2022,"Solomon Islands",-,44,560,0,1000,0,0,0,,0
2022,Somalia,-,786794,56893,3063,2967500,607256,0,86055,,0
2022,Spain,-,62,452,0,0,0,0,0,,0
2022,"Viet Nam",-,17507,10627,0,0,0,0,68,,0
2022,"Saint Kitts and Nevis",-,22,32,0,0,0,0,0,,0
2022,"Sao Tome and Principe",-,11,23,0,0,0,0,0,,0
2022,Sudan,-,837188,86838,12313,3552717,0,0,2076,,0
2022,Suriname,-,35,147,0,0,0,0,5,,0
2022,"South Sudan",-,2295082,5228,151256,1474679,0,0,306,,371594
2022,Slovakia,-,569,213,0,0,0,0,0,,0
2022,Slovenia,-,7,31,0,0,0,0,0,,0
2022,Eswatini,-,127,122,0,0,0,0,12,,0
2022,Sweden,-,23,82,0,0,0,0,0,,0
2022,Switzerland,-,8,27,0,0,0,0,0,,0
2022,"Syrian Arab Rep.",-,6559736,156621,51299,6780994,255093,0,3522,,15209720
2022,"United Rep. of Tanzania",-,790,1916,0,0,0,0,31,,0
2022,"Turks and Caicos Islands",-,19,11,0,0,0,0,0,,0
2022,Thailand,-,210,3203,0,0,0,0,0,,0
2022,Tajikistan,-,2951,3646,0,0,0,0,0,,0
2022,Turkmenistan,-,2240,863,0,0,0,0,0,,0
2022,Timor-Leste,-,6,690,0,0,0,0,0,,0
2022,Togo,-,7871,2889,0,0,0,0,0,,0
2022,Tonga,-,30,1308,0,0,0,0,0,,0
2022,"Trinidad and Tobago",-,296,627,0,0,0,0,789,,5433
2022,Tunisia,-,2691,7923,0,0,0,0,39,,0
2022,Türkiye,-,93537,82737,0,0,0,0,179,,0
2022,"United Arab Emirates",-,199,594,0,0,0,0,0,,0
2022,Uganda,-,7572,11833,0,0,0,0,35,,2581900
2022,Ukraine,-,5684177,34637,1017000,5914000,2616000,0,545130,,0
2022,Uruguay,-,82,578,0,0,0,0,0,,0
2022,"United States of America",-,1327,2115,0,0,0,0,10,,0
2022,Uzbekistan,-,4347,8720,0,0,0,0,0,,0
2022,Vanuatu,-,5,705,0,0,0,0,0,,0
2022,"Holy See",-,0,17,0,0,0,0,0,,0
2022,"Saint Vincent and the Grenadines",-,136,120,0,0,0,0,0,,0
2022,"Venezuela (Bolivarian Republic of)",-,230393,1137162,0,0,0,0,3388107,5217456,0
2022,Samoa,-,8,395,0,0,0,0,0,,0
2022,"Western Sahara",-,91026,750,5,0,0,0,0,,0
2022,Yemen,-,40147,33524,7,4523022,0,0,28,,0
2022,Zambia,-,296,471,0,0,0,0,5,,0
2022,Zimbabwe,-,7017,7478,0,0,0,0,169,,0
2022,Stateless,-,54102,5803,0,0,0,4428314,18843,,0
2022,Tibetan,-,12555,0,0,0,0,0,5,,0
2022,Anguilla,-,5,5,0,0,0,0,0,,0
2022,Aruba,-,0,7,0,0,0,0,0,,1700
2022,Guadeloupe,-,17,128,0,0,0,0,0,,0
2022,"Curacao ",-,35,5,0,0,0,0,0,,1700
2022,"Unknown ",-,100167,50027,0,0,0,0,280766,,182595
2023,Afghanistan,-,6403144,296033,57530,3222397,31605,0,34534,,1584157
2023,Albania,-,21919,17539,0,0,0,0,0,,0
2023,Algeria,-,7629,11330,0,0,0,0,48,,0
2023,Andorra,-,0,14,0,0,0,0,0,,0
2023,Angola,-,11506,22824,0,0,0,0,13637,,0
2023,"Antigua and Barbuda",-,67,51,0,0,0,0,0,,0
2023,Egypt,-,23160,46356,0,0,0,0,273,,0
2023,Argentina,-,300,4388,0,0,0,0,5,,0
2023,Armenia,-,15072,18378,0,0,0,0,8,,0
2023,Australia,-,29,68,0,0,0,0,0,,0
2023,Austria,-,23,30,0,0,0,0,0,,0
2023,Azerbaijan,-,158098,6777,0,657749,0,0,0,,0
2023,Bahrain,-,304,207,0,0,0,0,0,,0
2023,Barbados,-,298,255,0,0,0,0,0,,0
2023,Burundi,-,319857,61035,26663,8177,0,0,6226,,0
2023,Belgium,-,53,149,0,0,0,0,0,,0
2023,Benin,-,905,2816,0,8785,0,0,0,,0
2023,Bermuda,-,5,99,0,0,0,0,0,,0
2023,Bangladesh,-,24126,75867,0,0,0,0,83,,537900
2023,Bahamas,-,1067,1825,0,0,0,0,0,,0
2023,Bhutan,-,6676,468,0,0,0,0,0,,0
2023,"Burkina Faso",-,54869,90419,0,2062534,0,0,0,,0
2023,Belarus,-,15071,11837,0,0,0,0,0,,0
2023,"Bolivia (Plurinational State of)",-,468,4467,0,0,0,0,0,,0
2023,Botswana,-,150,1389,0,0,0,0,28,,0
2023,Brazil,-,3798,72234,0,0,0,0,1438,,0
